taxid	count	name	rank	superkindom	phylum	class	order	family	genus	species
28322	1	Choristoneura fumiferana entomopoxvirus	species	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Betaentomopoxvirus	Choristoneura fumiferana entomopoxvirus
2832338	1	Methylophilales phage Melnitz EXVC044M	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae		Methylophilales phage Melnitz EXVC044M
2832339	1	Methylophilales phage Melnitz-1 EXVC043M	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae		Methylophilales phage Melnitz-1 EXVC043M
2832340	1	Methylophilales phage Melnitz-2 EXVC040M	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae		Methylophilales phage Melnitz-2 EXVC040M
2832341	1	Methylophilales phage Melnitz-3 EXVC039M	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae		Methylophilales phage Melnitz-3 EXVC039M
28327	1	Murine rotavirus	species	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Rotavirus	Murine rotavirus
2833427	1	Pseudomonas phage PSA04	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Pseudomonas phage PSA04
2833428	1	Pseudomonas phage PSA07_PB1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Pbunavirus	Pseudomonas phage PSA07_PB1
2833429	1	Pseudomonas phage PSA09	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Pbunavirus	Pseudomonas phage PSA09
2833430	1	Pseudomonas phage PSA11	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Zobellviridae	Paundecimvirus	Pseudomonas phage PSA11
2833431	1	Pseudomonas phage PSA13	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Bruynoghevirus	Pseudomonas phage PSA13
2833432	1	Pseudomonas phage PSA16	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Bruynoghevirus	Pseudomonas phage PSA16
2833438	1	Pseudomonas phage PSA20	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Yuavirus	Pseudomonas phage PSA20
2833439	1	Pseudomonas phage PSA25	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Pbunavirus	Pseudomonas phage PSA25
2833440	1	Pseudomonas phage PSA28	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Pseudomonas phage PSA28
2833441	1	Pseudomonas phage PSA31	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Bruynoghevirus	Pseudomonas phage PSA31
2833442	1	Pseudomonas phage PSA34	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Bruynoghevirus	Pseudomonas phage PSA34
2833443	1	Pseudomonas phage PSA37	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Bruynoghevirus	Pseudomonas phage PSA37
2833444	1	Pseudomonas phage PSA39	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Yuavirus	Pseudomonas phage PSA39
2833445	1	Pseudomonas phage PSA40	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Bruynoghevirus	Pseudomonas phage PSA40
2833876	1	Anabaena phage Elbi	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae		Anabaena phage Elbi
2834246	1	Escherichia phage vB_EcoM_SQ17	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Mosigvirus	Escherichia phage vB_EcoM_SQ17
2834247	1	Salmonella phage vB_STM-ZS	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Cornellvirus	Salmonella phage vB_STM-ZS
2834248	1	Aeromonas phage BUCT552	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Aeromonas phage BUCT552
2834250	1	Stenotrophomonas phage BUCT609	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae		Stenotrophomonas phage BUCT609
2834252	1	Clostridium phage vB_CpeP_HN02	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Guelinviridae	Gregsiragusavirus	Clostridium phage vB_CpeP_HN02
2834253	1	Stenotrophomonas phage BUCT598	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae		Stenotrophomonas phage BUCT598
2834254	1	Bacillus phage SWEP1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Bequatrovirus	Bacillus phage SWEP1
2834256	1	Pseudomonas phage Medea1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Pseudomonas phage Medea1
2834257	1	Acinetobacter phage vB_AbaP_100	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Friunavirus	Acinetobacter phage vB_AbaP_100
2834259	1	Stenotrophomonas phage BUCT603	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Stenotrophomonas phage BUCT603
2834265	1	Klebsiella phage BUCT610	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Klebsiella phage BUCT610
2834266	1	Acinetobacter phage TaPaz	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae		Acinetobacter phage TaPaz
2834267	1	Vibrio phage BUCT233	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Maculvirus	Vibrio phage BUCT233
2834268	1	Escherichia phage vB_EcoA_fTuEco01	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Vectrevirus	Escherichia phage vB_EcoA_fTuEco01
2834269	1	Ralstonia phage vB_RsoP_BMB50	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Higashivirus	Ralstonia phage vB_RsoP_BMB50
2834275	1	Pseudomonas phage vB_Pci_PCMW57	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Ghunavirus	Pseudomonas phage vB_Pci_PCMW57
28344	1	Porcine reproductive and respiratory syndrome virus	species	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Arteriviridae		Porcine reproductive and respiratory syndrome virus
28347	1	Apple stem grooving virus	species	Viruses	Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Capillovirus	Apple stem grooving virus
28348	1	Sweet clover necrotic mosaic virus	species	Viruses	Kitrinoviricota	Tolucaviricetes	Tolivirales	Tombusviridae	Dianthovirus	Sweet clover necrotic mosaic virus
2834970	1	Salmonella phage Lv5cm	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Tequatrovirus	Salmonella phage Lv5cm
2834971	1	Salmonella phage S19cd	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Felixounavirus	Salmonella phage S19cd
2834980	1	Staphylococcus phage PM56	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Silviavirus	Staphylococcus phage PM56
2834981	1	Staphylococcus phage Romulus	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Silviavirus	Staphylococcus phage Romulus
28351	1	Strawberry latent ringspot virus	species	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Secoviridae		Strawberry latent ringspot virus
28353	1	Peanut stripe virus	no rank	Viruses	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Bean common mosaic virus
28354	1	Plantago asiatica mosaic virus	species	Viruses	Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Plantago asiatica mosaic virus
28355	1	Peanut clump virus	species	Viruses	Kitrinoviricota	Alsuviricetes	Martellivirales	Virgaviridae	Pecluvirus	Peanut clump virus
2835638	1	Enterococcus phage 113	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Schiekvirus	Enterococcus phage 113
28358	1	Corynebacterium phage BFK20	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Sasvirus	Corynebacterium virus BFK20
2835890	1	Sphingopyxis phage VSN-002	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales			Sphingopyxis phage VSN-002
2835891	1	Cronobacter phage JK004	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Punavirus	Cronobacter phage JK004
2835892	1	Erwinia phage pEa_SNUABM_10	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Machinavirus	Erwinia phage pEa_SNUABM_10
2835893	1	Erwinia phage pEa_SNUABM_29	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Seoulvirus	Erwinia phage pEa_SNUABM_29
2835894	1	Erwinia phage pEa_SNUABM_4	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Machinavirus	Erwinia phage pEa_SNUABM_4
2835895	1	Erwinia phage pEa_SNUABM_42	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Machinavirus	Erwinia phage pEa_SNUABM_42
2835896	1	Erwinia phage pEa_SNUABM_6	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Machinavirus	Erwinia phage pEa_SNUABM_6
2835897	1	Erwinia phage pEa_SNUABM_9	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Machinavirus	Erwinia phage pEa_SNUABM_9
2835926	1	Escherichia phage S143_2	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Mosigvirus	Escherichia phage S143_2
2835927	1	Escherichia phage W143	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Tequatrovirus	Escherichia phage W143
2835934	1	Escherichia phage BF15	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Tequatrovirus	Escherichia phage BF15
2835935	1	Escherichia phage BF17	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Asteriusvirus	Escherichia phage BF17
2835936	1	Escherichia phage BF9	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Dhillonvirus	Escherichia phage BF9
2835940	1	Mycobacterium phage Maco7	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Mapvirus	Mycobacterium phage Maco7
2835941	1	Staphylococcus phage SeAlphi	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Rountreeviridae	Andhravirus	Staphylococcus phage SeAlphi
2835951	1	Arthrobacter phage Kaylissa	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Yangvirus	Arthrobacter phage Kaylissa
2835952	1	Gordonia phage AlainaMarie	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Kenoshavirus	Gordonia phage AlainaMarie
2835953	1	Gordonia phage Bock	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Betterkatzvirus	Gordonia phage Bock
2835954	1	Gordonia phage DumpTruck	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Lambovirus	Gordonia phage DumpTruck
2835955	1	Gordonia phage Fugax	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Wizardvirus	Gordonia phage Fugax
2835956	1	Gordonia phage Runhaar	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Kenoshavirus	Gordonia phage Runhaar
2835957	1	Microbacterium phage Aries55	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Microbacterium phage Aries55
2835958	1	Microbacterium phage BrokMonster	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Microbacterium phage BrokMonster
2835959	1	Microbacterium phage Jenos	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Ilzatvirus	Microbacterium phage Jenos
2835960	1	Microbacterium phage Mandalorian	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Elerivirus	Microbacterium phage Mandalorian
2835961	1	Microbacterium phage Strathdee	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Ilzatvirus	Microbacterium phage Strathdee
2835962	1	Mycobacterium phage Chaser	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Bronvirus	Mycobacterium phage Chaser
2835963	1	Mycobacterium phage Dole	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Timquatrovirus	Mycobacterium phage Dole
2835964	1	Mycobacterium phage Hail	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Gilesvirus	Mycobacterium phage Hail
2835965	1	Mycobacterium phage LochMonster	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage LochMonster
2835966	1	Rhodobacter phage RcBaka	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Rhodobacter phage RcBaka
2835967	1	Rhodobacter phage RcDormio	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Rhodobacter phage RcDormio
2835968	1	Rhodobacter phage RcDurkin	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Rhodobacter phage RcDurkin
2835969	1	Rhodobacter phage RcFrancesLouise	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Rhodobacter phage RcFrancesLouise
2835970	1	Rhodobacter phage RcGingersnap	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Rhodobacter phage RcGingersnap
2835971	1	Rhodobacter phage RcHotPocket	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Rhodobacter phage RcHotPocket
2835972	1	Rhodobacter phage RcIroh	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Rhodobacter phage RcIroh
2835973	1	Rhodobacter phage RcKemmy	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Rhodobacter phage RcKemmy
2835974	1	Rhodobacter phage RcMcDreamy	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Rhodobacter phage RcMcDreamy
2835975	1	Rhodobacter phage RcMrWorf	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Rhodobacter phage RcMrWorf
2835976	1	Rhodobacter phage RcOceanus	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Rhodobacter phage RcOceanus
2835977	1	Rhodobacter phage RcPescado	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Rhodobacter phage RcPescado
2835978	1	Rhodobacter phage RcPutin	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Rhodobacter phage RcPutin
2835979	1	Rhodobacter phage RcRios	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Rhodobacter phage RcRios
2835980	1	Rhodobacter phage RcSalem	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Rhodobacter phage RcSalem
2835981	1	Rhodobacter phage RcSimone-Hastad	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Rhodobacter phage RcSimone-Hastad
2835982	1	Rhodobacter phage RcTiptonus	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Rhodobacter phage RcTiptonus
2835983	1	Rhodobacter phage RcWaterboi	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Rhodobacter phage RcWaterboi
2835984	1	Rhodobacter phage RcZahn	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Rhodobacter phage RcZahn
2835985	1	Rhodobacter phage RcHartney	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Titanvirus	Rhodobacter phage RcHartney
2835986	1	Rhodobacter phage RcThunderbird	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Titanvirus	Rhodobacter phage RcThunderbird
2836007	1	Arthrobacter phage Persistence	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Arthrobacter phage Persistence
2836008	1	Arthrobacter phage Rizwana	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Tankvirus	Arthrobacter phage Rizwana
2836009	1	Gordonia phage BoyNamedSue	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Nymphadoravirus	Gordonia phage BoyNamedSue
2836010	1	Gordonia phage EdmundFerry	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Gordonia phage EdmundFerry
2836011	1	Microbacterium phage CroZenni	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Dismasvirus	Microbacterium phage CroZenni
2836012	1	Microbacterium phage Quammi	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Squashvirus	Microbacterium phage Quammi
2836013	1	Microbacterium phage StrawberryJamm	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Squashvirus	Microbacterium phage StrawberryJamm
2836014	1	Microbacterium phage Teehee	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Squashvirus	Microbacterium phage Teehee
2836015	1	Mycobacterium phage Asayake	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Timquatrovirus	Mycobacterium phage Asayake
2836016	1	Mycobacterium phage BaghaKamala	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Timquatrovirus	Mycobacterium phage BaghaKamala
2836017	1	Mycobacterium phage Blizzard	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Timquatrovirus	Mycobacterium phage Blizzard
2836018	1	Mycobacterium phage Burr	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pegunavirus	Mycobacterium phage Burr
2836019	1	Mycobacterium phage Burton	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage Burton
2836020	1	Mycobacterium phage Cher	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pegunavirus	Mycobacterium phage Cher
2836021	1	Mycobacterium phage Durfee	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Timquatrovirus	Mycobacterium phage Durfee
2836022	1	Mycobacterium phage Lars	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Rosebushvirus	Mycobacterium phage Lars
2836023	1	Mycobacterium phage Scout	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage Scout
2836024	1	Mycobacterium phage Twitch	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Timquatrovirus	Mycobacterium phage Twitch
2836025	1	Streptomyces phage TaidaOne	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Rimavirus	Streptomyces phage TaidaOne
2836026	1	Mycobacterium phage BananaFence	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Bixzunavirus	Mycobacterium phage BananaFence
2836041	1	Arthrobacter phage Zaheer	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Arthrobacter phage Zaheer
2836042	1	Gordonia phage Jalammah	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fairfaxidumvirus	Gordonia phage Jalammah
2836043	1	Gordonia phage MScarn	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Emalynvirus	Gordonia phage MScarn
2836044	1	Gordonia phage Yeet412	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Attisvirus	Gordonia phage Yeet412
2836045	1	Gordonia phage YungMoney	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Wizardvirus	Gordonia phage YungMoney
2836046	1	Microbacterium phage A3Wally	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Microbacterium phage A3Wally
2836047	1	Microbacterium phage Badulia	species	Viruses	Preplasmiviricota	Tectiliviricetes	Kalamavirales	Tectiviridae		Microbacterium phage Badulia
2836048	1	Microbacterium phage Footloose	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Microbacterium phage Footloose
2836049	1	Microbacterium phage PermaG	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Goodmanvirus	Microbacterium phage PermaG
2836050	1	Microbacterium phage QuadZero	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Neferthenavirus	Microbacterium phage QuadZero
2836051	1	Microbacterium phage Selwyn23	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Quhwahvirus	Microbacterium phage Selwyn23
2836052	1	Mycobacterium phage Knocker	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Mycobacterium phage Knocker
2836053	1	Campylobacter phage PC10	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae		Campylobacter phage PC10
2836069	1	Escherichia phage E212	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Lederbergvirus	Escherichia phage E212
2836072	1	Staphylococcus phage PHB21	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Triavirus	Staphylococcus phage PHB21
2836074	1	Escherichia virus KFS-EC3	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Tequatrovirus	Escherichia virus KFS-EC3
2836075	1	Klebsiella phage vB_Kpn_3	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Demerecviridae	Sugarlandvirus	Klebsiella phage vB_Kpn_3
2836078	1	Escherichia phage vB_EcoM_FJ1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Tequatrovirus	Escherichia phage vB_EcoM_FJ1
2836079	1	Escherichia phage vB_EcoM_FN	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Tequatrovirus	Escherichia phage vB_EcoM_FN
